;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;;STD;;;;;;;;;;;;;;;;;;;;;;;;
130;3,226660492;2,709650565;0,704190512;4,098523773;3,750308982;3,965378305;6,206227777;1,155725586;0,93578998;3,707091742;4,034948581;2,036873687;1,913316533;3,484178455;2,128623149;5,898957998;7,221295673;2,528483399;3,262733191;4,344677091;3,604539;4,50445386;4,902644065;0;3,34688635;1,762007311;-0,068232326;-0,361653315;-1,499821154;0,426580196;0,228956276;0,351015544;1,622775007;-1,243559405;-1,368380457;0,204429;0,390499078;-0,743477427;-0,813600379;0,077918011;-0,691406439;1,448388796;2,198861094;-0,464471938;-0,047759824;0,566280704;0,146226777;0,656959539;0,882946231;-1,899473588
131;1,302354859;1,710420913;2,512569787;6,26353238;7,646254741;3,100515116;-2,594486345;-0,906168231;-4,349275453;-0,477462099;0,854576889;-0,33182564;-0,394859291;0,512570428;-3,890910782;2,372552252;3,507674741;0,414873276;1,104198094;0,59529911;0,688488047;-0,818734412;-0,346352905;0;0,769825228;2,703134461;0,197004492;0,347964816;0,644712494;2,032346978;2,543872535;0,862217519;-1,244596457;-0,620018532;-1,893764722;-0,461422598;0,031353106;-0,407545716;-0,430864441;-0,095169073;-1,724196882;0,59291428;1,012842518;-0,131311245;0,1236982;-0,06456435;-0,03008995;-0,587673186;-0,412919945;-0,284789839
132;1,183727262;5,151354792;-0,050737202;6,589946566;4,828080716;3,75512551;7,117962913;4,651112729;0,585346249;2,423657853;3,432801792;1,588956636;1,982718917;3,089190992;2,60404326;4,239169175;6,054102858;1,874034488;3,595290075;3,570287818;5,811366535;3,219696976;4,545745634;0;3,410124273;1,993178236;-1,117008489;0,873594989;-1,736353233;1,595352706;0,711404739;0,173091012;1,860264463;0,622617904;-1,417222992;-0,494921328;0,011377567;-0,913700342;-0,716145365;-0,161015846;-0,404419935;0,415941177;1,326513875;-0,770673569;0,092899771;0,080355857;1,204730324;-0,095539522;0,569754044;-1,710897807
133;3,817449838;4,832976908;1,607513264;1,82745426;3,565158231;4,880892723;0,733128311;4,154732099;1,31663697;1,691473076;3,997670308;2,682217202;3,448569367;3,850493858;2,240464473;5,375090366;5,056238821;1,538554636;1,967100497;2,792766148;2,90630819;1,948154566;2,801273743;0;2,876346577;1,440371745;0,653375258;1,358420378;-0,880906834;-0,728209451;0,478217971;1,391686662;-1,487961892;0,887538599;-1,082852127;-0,822616456;0,778496061;-0,134777273;0,397274378;0,676316572;-0,441470826;1,734790895;1,513423358;-0,92878241;-0,631257926;-0,058026985;0,020801306;-0,644411427;-0,052120458;-1,996947376
134;0,56428837;1,574106276;-1,70738926;2,429505493;6,876897874;2,618249915;-0,19622668;3,913996949;-1,420067779;-1,062588284;0,769310525;-0,720476053;0,956435265;0,591509459;-1,795266457;3,93285187;2,709482167;-0,616028316;-1,121796522;1,010569176;-0,241399919;-1,044637401;-0,676188608;0;0,722714086;2,13054359;-0,074359293;0,39961266;-1,1406025;0,801106072;2,888550986;0,889695868;-0,431317515;1,497872598;-1,005744203;-0,837956275;0,021870681;-0,677381184;0,109700257;-0,0615827;-1,181848874;1,506722415;0,932516983;-0,628357199;-0,865746477;0,135108754;-0,452520197;-0,82953078;-0,656594261;-0,339215818
135;7,792301835;5,146209406;2,250831175;0,681591578;0,404730959;8,09083737;3,202465925;6,648903149;9,268305468;0,581039157;-0,082506923;1,40807926;3,917025512;3,571005415;3,567153181;1,388030887;1,385996773;-0,548777655;0,382065777;1,678391622;-0,087817258;1,260881171;0,124345239;0;2,584628709;2,876207877;1,810603874;0,890610417;-0,116054732;-0,66164798;-0,757906884;1,914398714;0,214809653;1,413067001;2,323780841;-0,696608047;-0,927309759;-0,409062731;0,463247741;0,342943469;0,341604124;-0,41603315;-0,416740371;-1,089422774;-0,765787115;-0,315080525;-0,929156056;-0,460240565;-0,855391396;-0,89862375
136;9,702142286;3,308779201;4,585216692;-1,613333829;-0,536121984;6,971277202;-0,685238584;1,84174233;4,389522668;-0,842603263;-1,757049913;0,313574799;1,724343149;2,939744415;-0,826028311;-0,469902133;-0,613446729;-1,017456621;0,22740207;0,039278076;-1,452094731;-0,13771946;-2,432380149;0;0,985818633;2,973221499;2,931609252;0,781294152;1,210605419;-0,874187296;-0,511882689;2,013122323;-0,562035898;0,287877542;1,144786568;-0,61496323;-0,92252412;-0,22609948;0,248392027;0,657174645;-0,609388485;-0,489610601;-0,537889748;-0,673772625;-0,255082429;-0,318355211;-0,81995686;-0,377885769;-1,149661666;-0,331565823
137;4,994211461;2,413929118;2,300668557;5,960837898;4,475835604;3,218360995;-0,483473005;0,064057053;1,120451359;4,847482766;7,36800208;4,721252594;4,242207653;4,190756752;3,535242458;5,814233515;7,315375743;4,15625187;3,849620101;4,741197774;6,146447056;2,560481637;4,427803133;0;3,832551424;2,135833596;0,543890704;-0,664200764;-0,717229502;0,996466428;0,301186469;-0,287564738;-2,020768115;-1,764413847;-1,269808692;0,475192142;1,655302484;0,416091016;0,191801567;0,167712189;-0,139200435;0,92782607;1,630662766;0,15155696;0,007991576;0,425429374;1,083368871;-0,595584688;0,278697606;-1,79440544
138;9,585573613;8,775070295;4,421906458;1,572206622;2,88444664;7,809522827;2,319303703;3,826267673;2,99026181;-1,026754912;-2,243149661;0,998861855;1,168522439;2,377357968;-0,208155451;1,266441172;2,251403439;-1,250639978;0,600335934;0,32900609;-1,246481672;0,51711448;-0,820008855;0;1,95410052;3,112939686;2,45153259;2,191166698;0,792757389;-0,122679504;0,298864165;1,880994461;0,117317783;0,601414528;0,332856205;-0,957569286;-1,348323644;-0,30686064;-0,252358915;0,135967121;-0,694602591;-0,220903524;0,095505518;-1,029490071;-0,434883012;-0,522044946;-1,028154258;-0,461617052;-0,891154232;-0,627734784
139;6,09869735;2,899787829;6,990724707;-3,612117294;-2,729762836;2,75983417;4,452308715;0,829101236;4,653809235;2,919602324;2,50261594;1,411647026;1,893336446;5,10717306;0,266865821;1,989339117;2,050580796;2,198632002;3,789188806;2,618921673;2,127748066;3,166476458;1,66724527;0;2,33548983;2,394873015;1,571359941;0,235627524;1,943833702;-2,483474943;-2,115040186;0,17718866;0,883896086;-0,629005624;0,968034376;0,243901239;0,069784957;-0,385758576;-0,184624981;1,157340374;-0,863771898;-0,144538233;-0,118966239;-0,057146173;0,607004617;0,118349425;-0,086744376;0,346985674;-0,279031312;-0,975204036
140;6,730652685;2,038224884;4,311456081;-1,403543329;-1,226430449;8,097254912;-1,278871426;2,146463853;3,894282899;-0,896688653;-1,070466689;0,724193737;1,632636574;2,679286155;-0,700901042;-0,735962339;-0,568431632;-1,130942765;0,173996734;-0,205845031;-1,544194486;0,218767492;-1,452893726;0;0,851335185;2,643018013;2,224471218;0,449066065;1,309155245;-0,853145345;-0,786133739;2,741532479;-0,805975064;0,490018858;1,151315541;-0,661374167;-0,727124017;-0,048104647;0,295609559;0,691615025;-0,587296878;-0,600562507;-0,537176368;-0,750005463;-0,256274625;-0,399989788;-0,906361462;-0,23933537;-0,871817331;-0,32210722
141;4,098899746;2,521454575;-0,713261181;3,955994164;8,21749961;6,617833301;-1,773643979;1,68116916;-2,285449719;-3,883716934;-3,432025377;-1,933808716;-0,8061673;-0,835283479;-4,427263941;0,609056662;1,139322875;-2,716212288;-3,160935722;-0,718038234;-3,636904406;-2,712515242;-3,40359541;0;-0,316566326;3,379630594;1,306493698;0,839742931;-0,11737817;1,264209319;2,525147556;2,05182177;-0,431135182;0,591110605;-0,58257355;-1,055485358;-0,921834196;-0,478526379;-0,144868192;-0,153483387;-1,216315659;0,273882888;0,430783531;-0,710032027;-0,841621389;-0,118791654;-0,982455918;-0,708938107;-0,913422043;0,093668914
142;2,347878838;2,251789117;-2,049078216;8,738046134;5,59000273;7,984931021;4,201491968;3,095512268;-0,446726898;-1,300859374;-1,229361395;-0,446066275;-0,431387627;-0,374031449;-1,214266258;1,600884439;2,485889177;-1,130911306;-0,977463691;1,904402966;-0,009878498;0,101045485;0,655391217;0;1,306134766;2,895870696;0,359734319;0,326552685;-1,15861975;2,566382325;1,479302226;2,306317152;0,999822681;0,617906561;-0,605296937;-0,900245354;-0,875555723;-0,605068812;-0,599999991;-0,580193797;-0,870343081;0,101782747;0,407391951;-0,841559009;-0,788570588;0,206593548;-0,45444476;-0,416140569;-0,224714297;-0,451033524
143;0,626285158;0,42207617;0,393314156;0,347747853;-2,032340569;4,620050758;0,889825553;3,267244005;2,161689437;6,528274191;7,790557004;3,852079014;4,930904847;7,014556003;5,584683687;3,803886001;4,782388521;2,933195211;4,512769712;4,984766264;7,817329314;5,492643896;7,025098481;0;3,656209361;2,768435507;-1,094453599;-1,168216916;-1,178606183;-1,195065408;-2,054788676;0,34815382;-0,999258896;-0,14050006;-0,539842781;1,03743245;1,493387739;0,070751026;0,460438931;1,213084658;0,696593553;0,053342995;0,40679263;-0,261163443;0,309402314;0,479894475;1,503058295;0,663347414;1,216892758;-1,320677094
144;3,09342136;2,196131576;2,7589493;6,226964882;1,141607272;3,445030305;2,020426264;2,09438677;6,519106344;9,812621046;11,6693662;6,029150568;8,823406463;8,01855116;9,977718953;6,010577115;8,901388589;6,727556452;8,873947609;6,241582356;11,43877189;6,50071127;9,545668985;0;6,169460114;3,391111814;-0,907088566;-1,171689037;-1,005720543;0,016957497;-1,482656166;-0,803403119;-1,22350252;-1,201692414;0,103106665;1,074326395;1,621859257;-0,041375677;0,782618355;0,545275752;1,123011876;-0,046852775;0,80561439;0,164576213;0,79752236;0,021268022;1,553859638;0,097682169;0,995605293;-1,819303064
145;5,732519473;1,044935043;0,213515078;-0,350322403;-0,551604026;8,075982347;-0,419291057;3,648028871;2,713477366;-1,319779837;-0,971079907;0,579438896;1,563041389;3,533281128;-0,077208535;-0,315315625;-0,488928452;-1,524455719;-1,053431662;0,260533579;-1,076838291;0,009809468;-0,742883061;0;0,770142669;2,37528062;2,089174964;0,115688383;-0,234341823;-0,471719031;-0,556459175;3,075779601;-0,500755034;1,211598401;0,818149519;-0,87986341;-0,733059733;-0,080286839;0,333812651;1,16328927;-0,356737304;-0,456981076;-0,530072578;-0,966032548;-0,76773006;-0,214546899;-0,777584318;-0,320102473;-0,636988202;-0,324232288
146;4,446389057;1,101943107;2,042794725;-1,059604608;-1,807912204;1,320274044;4,430832641;-0,878143911;2,193615235;6,823125919;7,164133196;2,186256282;2,873049534;5,508199505;2,156470534;3,897966069;4,632056916;5,291368553;6,086726123;4,449776524;5,743012454;4,498201608;6,26054863;0;3,306711664;2,586719897;0,440587863;-0,852341438;-0,488617627;-1,687974131;-1,977262352;-0,767936885;0,434573909;-1,617823244;-0,430311929;1,359410526;1,491240523;-0,433156827;-0,167649435;0,851073146;-0,444671698;0,22857303;0,512365198;0,767248472;1,074725741;0,441897424;0,94184948;0,460618077;1,141923781;-1,278341605
147;4,083727083;1,462422996;2,916337976;1,606272907;2,860393059;1,665911793;0,726780967;-0,206551405;4,31683692;7,580420458;9,045468564;3,133376511;5,887927272;5,441959259;4,577586639;6,974872596;7,575534338;6,151598072;6,628745412;5,675681627;5,550191899;3,558973642;5,051640456;0;4,261087877;2,533775472;-0,069998623;-1,104543363;-0,530729702;-1,047770412;-0,552809368;-1,024232854;-1,394877703;-1,763234087;0,022002361;1,310034223;1,888241772;-0,445071546;0,642061387;0,466052101;0,124911921;1,071043883;1,308105828;0,746123805;0,934438573;0,558294831;0,508768056;-0,277101994;0,312005775;-1,681714866
148;7,19906272;4,586024256;2,164109654;1,963200258;1,667101471;9,118312226;0,214969715;3,626171291;2,943514222;-0,124442672;-0,172140176;1,627326137;4,243107821;2,94194625;1,661497713;1,422785113;2,164956377;-0,681443752;0,148027118;1,145957303;0,164624657;0,770107487;0,169912283;0;2,040195311;2,382484593;2,165330858;1,068560507;0,052010554;-0,032317125;-0,156598637;2,970897246;-0,766101742;0,665681526;0,379149949;-0,908563266;-0,928583334;-0,173293534;0,924628229;0,378491824;-0,158950702;-0,259145516;0,052365948;-1,142353269;-0,794199551;-0,375338422;-0,787233068;-0,533093825;-0,785013693;-0,856330957
149;3,179977639;3,042530953;1,994367185;0,390244319;2,263680187;5,678783258;-0,964167722;5,188934195;0,163169381;-2,995276447;-2,685393218;-0,5289117;-0,010358595;0,737108586;-2,719328568;-0,230945;-0,547718123;-2,519937764;-1,120512631;-1,280484014;-2,370595074;-0,912575234;-2,309799418;0;0,060116341;2,417811259;1,29036594;1,233518374;0,80000076;0,136540012;0,911387867;2,323864982;-0,423641035;2,121264774;0,04262245;-1,263701944;-1,135535104;-0,243620357;-0,029148237;0,280002106;-1,14957067;-0,12038216;-0,251398641;-1,067103189;-0,488304854;-0,554468572;-1,005335469;-0,402302525;-0,980190555;-0,024863951
150;2,332820877;0,648397613;4,940437247;-1,134342652;-2,860223551;-0,039356159;0,592064561;-0,498358539;5,504617184;9,116908404;11,65659945;5,261949403;7,294074805;8,677636029;6,028159883;6,116917169;6,068860849;8,25989276;10,30044225;5,140697052;10,31027813;5,947737518;8,2991644;0;4,915223945;4,10668637;-0,628828899;-1,038994934;0,006139573;-1,473101682;-1,893362871;-1,20646664;-1,052712332;-1,318236163;0,143520392;1,023132541;1,641560834;0,084429495;0,579262852;0,916167378;0,271005828;0,292618699;0,28091673;0,814444668;1,311329335;0,054903902;1,313724423;0,251422554;0,824007521;-1,196883205
151;2,253953579;1,941167361;-2,441588911;0,635769742;0,491881905;7,297639443;1,430443995;8,659270216;2,254114023;-3,659859542;-3,74279086;-0,890264639;0,280189955;0,347621736;-1,118359738;-1,330008428;-1,84709551;-4,012262523;-2,7998116;-0,909777265;-3,171352831;-0,705963185;-1,874700582;0;-0,121324319;3,121663566;0,76090131;0,660702743;-0,743278237;0,242529038;0,196435718;2,376605809;0,49709659;2,812793355;0,760952708;-1,133541507;-1,160107893;-0,246323892;0,128621892;0,150223125;-0,319392336;-0,387192304;-0,552837023;-1,246430988;-0,858032015;-0,252574606;-0,977052283;-0,187284393;-0,561680087;0,038865277
152;-2,706307525;-3,450053539;-3,216494416;-2,302269122;0,49764092;-0,126949339;-5,077240397;-2,831239579;-6,986666384;-3,675320939;-2,847910738;-3,911743507;-4,385614812;-1,643449679;-9,265138528;-2,456856598;-3,575050925;-3,351193897;-0,328367473;-3,033481071;-2,909783009;-2,435726647;-3,516760418;0;-3,063999068;2,118787231;0,168819001;-0,182205398;-0,071972941;0,359512241;1,680980485;1,386193802;-0,950185701;0,109855055;-1,85137387;-0,288524427;0,1019868;-0,400108339;-0,623760482;0,670454007;-2,926740056;0,286551883;-0,241200178;-0,1355468;1,291130867;0,014403521;0,072785061;0,296524545;-0,213688918;1,446109842
153;5,03134941;10,70868633;4,5526654;2,918242898;2,884269123;6,01694169;9,678153557;4,787902321;2,687561687;2,75379833;2,044763546;2,728533607;1,782784121;4,097768785;2,813430726;4,741417433;6,711942849;1,70468121;4,403727819;3,649437283;3,495226483;4,451015396;4,771832823;0;4,142338868;2,384697233;0,372798077;2,753535071;0,172066511;-0,513312949;-0,527559527;0,786096782;2,321390998;0,270710866;-0,610046911;-0,582271208;-0,87959817;-0,592865728;-0,989456739;-0,018690039;-0,557264932;0,251217872;1,077538878;-1,022208448;0,109610959;-0,20669357;-0,271360396;0,129440553;0,263972276;-1,737050226
154;9,155138734;1,85898839;1,342461359;-0,913049939;-0,56729729;7,019818443;0,958839031;4,709434967;7,514622581;-1,080534044;-2,321422685;-0,417945091;2,87254882;2,346063689;0,635685878;-0,548406067;-1,746252757;-1,676359552;-0,951564145;0,357998164;-1,714829088;-1,046661917;-2,448629252;0;0,972443676;3,193042023;2,56266438;0,277648934;0,115882497;-0,590500721;-0,48221757;1,893922699;-0,004260716;1,17035456;2,048885939;-0,642953555;-1,031576264;-0,435443304;0,595076773;0,430191649;-0,105466134;-0,476301199;-0,851443988;-0,829554766;-0,602562637;-0,192432642;-0,841602692;-0,63234545;-1,07141494;-0,304550854
155;4,416856673;0,414948437;-0,83106294;-1,427794269;-1,176157368;2,421937977;5,842016491;2,528037295;1,828189239;0,906565118;0,70421789;-0,851417596;-0,063677471;2,264710047;-0,620700662;1,150340994;0,567697785;-0,048500022;0,837555495;4,522023992;1,787637907;1,477585519;0,374009285;0;1,126042492;1,852942677;1,775993517;-0,383764735;-1,056214775;-1,378259993;-1,242456061;0,6993716;2,545126764;0,756631503;0,378936033;-0,118448011;-0,227651189;-1,067199818;-0,642070571;0,6145185;-0,942686018;0,013113466;-0,301328646;-0,633879574;-0,155691269;1,832750436;0,357051204;0,18972148;-0,405858862;-0,60770498
156;-3,791423561;-3,446094879;-3,86056815;-6,308819495;-4,573378065;-2,602062961;-5,863471985;-3,824290091;-8,04058171;-5,494573132;-4,568086742;-5,765024158;-6,797064294;-3,088075451;-11,67863872;-4,490512059;-6,971723564;-5,011594349;-3,412024918;-4,521861336;-4,127725698;-3,26146112;-5,71875276;0;-4,884075383;2,21234076;0,493889478;0,649981472;0,462635437;-0,643998491;0,140438274;1,031492284;-0,442696993;0,47903348;-1,426772215;-0,275951047;0,142830005;-0,398197597;-0,86468999;0,81180981;-3,071210124;0,177894532;-0,943637716;-0,057639839;0,665381433;0,163724347;0,341877571;0,733437765;-0,377282465;2,20765059
157;6,668126813;4,646977128;2,69072464;1,117146374;0,830597114;6,286225015;0,437209375;1,461649445;2,279215161;2,553563522;4,78797714;2,261678375;2,841547368;3,546780442;2,198513289;2,698977043;3,73361202;1,629808626;2,217579726;2,946697607;2,974761204;2,558873784;2,473422756;0;2,743402665;1,624396907;2,416111562;1,171865358;-0,032429282;-1,001144662;-1,177548137;2,181007816;-1,419722779;-0,789064061;-0,285759904;-0,116867461;1,258666811;-0,296555779;0,060419164;0,494569876;-0,335441033;-0,027348995;0,609585841;-0,685543068;-0,323703485;0,125151027;0,142427345;-0,113598395;-0,166203166;-1,688874593
158;4,724315849;0,758320246;-2,033996264;-1,358887424;-0,815961038;6,148607131;-0,290560778;7,917197413;2,911252329;-4,326787635;-4,613654531;-1,706301962;0,108390501;0,317632596;-2,021054942;-2,40709852;-3,785349835;-4,724922633;-3,56012624;-1,693784249;-4,026442939;-1,971515478;-3,917253315;0;-0,848665905;3,374174672;1,651657752;0,47626051;-0,351294902;-0,151213725;0,009692701;2,073773208;0,165404931;2,597928137;1,114322345;-1,030806662;-1,115825051;-0,254176544;0,283641631;0,345654453;-0,347459498;-0,461870758;-0,870341407;-1,148801442;-0,803592167;-0,250466685;-0,941793873;-0,332777548;-0,909433479;0,251518071
159;10,33350255;7,116627583;6,965523684;-0,632513817;0,560167264;5,145261875;1,361733107;2,592175539;5,897214432;1,575312367;1,014997935;2,199668716;3,642501755;4,265220389;1,762593655;2,334739395;2,68072346;1,509764126;3,118743555;1,601421419;1,400291846;1,623316363;0,400568891;0;2,852898171;2,60458767;2,872087766;1,637007447;1,578992929;-1,338181866;-0,88026636;0,880125377;-0,572514828;-0,100101308;1,168828485;-0,49051365;-0,705639613;-0,250799565;0,303158766;0,54224407;-0,418609259;-0,198940808;-0,066104402;-0,515680106;0,102068127;-0,480489394;-0,557710666;-0,472083095;-0,941542229;-1,09533582
160;-4,041304118;-6,490011589;-4,736241598;1,665532708;-1,783337548;-3,081588285;-4,397221944;-4,788964567;-5,82063261;0,6857652;3,775257397;-3,1401866;-2,48589967;-0,580772773;-5,38452119;-0,512978643;-1,671225531;0,362723096;0,66834973;2,233295377;3,519180755;-1,630753347;-1,009144446;0;-1,610195008;2,912021082;-0,834852854;-1,675749056;-1,073497238;1,124898352;-0,059457859;-0,505282495;-0,957076497;-1,091602522;-1,445881566;0,788442166;1,849386475;-0,525405397;-0,300720577;0,353507824;-1,296119113;0,376788606;-0,020958132;0,67750818;0,782461622;1,319870384;1,761448704;-0,007059818;0,206403232;0,552947579
161;3,41296652;8,496521084;7,86302037;1,893093558;1,232474527;3,470698318;2,371781868;1,528824531;1,809115089;7,834072892;10,81560187;6,422924429;5,264690856;7,011950331;6,998303794;7,716536289;10,22336555;5,611036862;8,390584507;5,874030263;8,929732876;8,337694087;8,051497629;0;5,815021587;3,110315507;-0,772286625;0,862131025;0,658453709;-1,260942184;-1,473338332;-0,753725229;-1,107038727;-1,378058607;-1,287942168;0,649146783;1,607740522;0,195447324;-0,176937269;0,384825508;0,380437999;0,611357497;1,417330155;-0,06558329;0,828071272;0,018971926;1,001413291;0,811066432;0,719051182;-1,869592192
162;1,783309462;4,637415214;1,992236158;7,546185572;2,666495359;4,34945181;4,004180112;1,435465658;-0,160208935;4,900121666;4,236655736;2,617088145;2,422537746;3,91925908;2,157738519;4,311061598;5,827757731;2,497671205;6,615211087;3,927387628;5,669745955;3,760850994;5,245585972;0;3,598466811;1,92743235;-0,941748928;0,539032357;-0,833352544;2,048175003;-0,483530046;0,389629757;0,210494184;-1,122218973;-1,95009477;0,67533102;0,331108339;-0,509163741;-0,610101343;0,166435034;-0,74748579;0,369711957;1,156611758;-0,571120229;1,56516221;0,170652328;1,074631306;0,084248966;0,854566523;-1,866974377
163;6,278016839;1,708795184;3,465804885;-2,949896408;-2,725557121;4,894062124;1,238897151;6,729235403;9,703344556;1,162560094;1,318005686;1,665400523;4,83534486;4,566287393;3,416731535;0,926786722;-0,327240854;0,189739266;1,437196206;1,471160249;0,555723317;1,648419653;0,197003105;0;2,141909182;2,914417519;1,419188442;-0,148610827;0,454257393;-1,747109176;-1,67013349;0,944323497;-0,309843056;1,574011339;2,594492836;-0,33603596;-0,282699198;-0,163500479;0,924176327;0,831856862;0,437419259;-0,416934929;-0,847219048;-0,669831932;-0,24180234;-0,230148539;-0,544254849;-0,169326984;-0,667339551;-0,734935598
164;7,813552439;2,232211156;0,605109195;0,248795363;0,307797006;8,979144741;0,325170155;4,109957938;4,55034954;-2,131071268;-2,84799854;-0,048107239;1,33398189;1,497174001;-0,452023754;-0,866343073;-1,035447015;-2,274797226;-1,976620345;0,000886783;-2,649434495;-0,793247956;-2,050568676;0;0,619936276;3,059553238;2,351198232;0,526964153;-0,004846159;-0,121305591;-0,102021193;2,732166371;-0,096342864;1,140696498;1,284636337;-0,89915335;-1,13347752;-0,218346753;0,233382314;0,286720857;-0,350364889;-0,48578313;-0,541053926;-0,946129476;-0,848671822;-0,202333296;-1,068577834;-0,461892349;-0,872841472;-0,202623137
165;5,66968995;2,107779169;-0,574182582;2,289320282;6,148784851;7,208483449;-1,103649273;2,478427803;-0,243295348;-4,001093281;-4,094110601;-1,829594415;-0,937188678;-0,497884943;-4,155401659;-0,397491697;-0,450828009;-2,996398454;-3,423710832;-1,099229764;-4,236723452;-3,092999418;-4,021699317;0;-0,468874842;3,326729286;1,845225224;0,774530715;-0,031655037;0,829101164;1,989239016;2,307779693;-0,190810365;0,885946042;0,067808191;-1,061769123;-1,089729715;-0,40902624;-0,140773052;-0,008720307;-1,108153534;0,021457455;0,005424798;-0,759762335;-0,888210532;-0,189481881;-1,132598503;-0,788800155;-1,067963206;0,140941688
166;7,119880276;10,64371792;4,704228909;3,060739807;3,662492098;9,050981211;3,103126469;4,895671513;1,827476945;-0,200177166;-0,905948503;2,420817181;1,466972845;2,992305806;1,030601658;2,590540785;4,542396062;-0,497201763;1,605579583;0,847389382;-0,139758517;1,976018742;1,412555708;0;2,800433623;2,913446724;1,482589889;2,692098067;0,65345121;0,089346471;0,295889562;2,145413382;0,103895103;0,719161216;-0,333953825;-1,029917851;-1,27216403;-0,130298055;-0,457691835;0,065857454;-0,607470166;-0,072042792;0,59790434;-1,131867406;-0,410117003;-0,670355227;-1,009179991;-0,282968923;-0,476369759;-0,961209828
167;7,526736971;3,571564269;9,934031742;-1,260637132;-1,884153516;2,569813191;-1,136516071;-0,525460561;4,02903944;5,826938495;7,527968888;4,744062289;6,14495301;7,618895006;5,511892981;4,362130028;4,477387649;4,719379751;7,299723696;3,977226947;7,058622089;4,037621767;4,098632172;0;4,176243879;3,174275722;1,055514198;-0,190493726;1,813890275;-1,712794189;-1,909222111;-0,506077868;-1,673692022;-1,48118968;-0,046374182;0,520022443;1,055902292;0,17888125;0,620207349;1,084546974;0,420772869;0,058560177;0,094870073;0,171105449;0,983997639;-0,062696801;0,908042799;-0,04367047;-0,02445021;-1,315652528
168;2,694565236;2,870951975;2,69598729;-0,262961459;-0,727577774;6,766925242;6,670630272;2,56505354;0,975779666;-0,229925055;-0,5515483;0,181862455;-1,511763248;2,078350451;-1,577397419;0,758831218;1,571104956;-0,41281186;1,348374461;1,60064005;0,134242016;2,343602136;1,126626495;0;1,296230931;2,133815115;0,655321211;0,737983827;0,655987648;-0,730706414;-0,948446138;2,563808961;2,518680885;0,59462631;-0,150177615;-0,715224096;-0,865950952;-0,522242283;-1,315950084;0,366535748;-1,346709155;-0,251849239;0,128818108;-0,80093293;0,024436761;0,142659557;-0,544559323;0,490844402;-0,079484129;-0,607471061
169;5,67807995;-2,034686146;-0,81735262;-3,785019142;-2,708330296;2,625595249;-2,586601408;-0,461399818;1,78108528;-3,043385571;-3,427108522;-3,490567595;-1,382624506;-0,424175787;-5,186445651;-2,915377151;-4,913560687;-2,838907238;-2,31891225;-1,346522362;-3,228410858;-2,8524109;-4,825912725;0;-1,854289615;2,511546351;2,999096378;-0,071826877;0,412867951;-0,768741348;-0,340045757;1,783715782;-0,291578052;0,554594502;1,447464783;-0,473451727;-0,62623527;-0,651502203;0,187798688;0,569415662;-1,326734836;-0,422483756;-1,218082665;-0,392036413;-0,184994649;0,202173156;-0,547121594;-0,397413046;-1,183184658;0,73830595
170;5,915144038;8,707484775;2,850130012;5,99152597;3,820579526;10,67618739;2,564276673;5,583401378;2,065034494;-0,474569317;-0,674616072;2,42824232;2,06570105;2,583241387;2,037650834;2,253982671;4,475589629;-0,866992825;0,514790899;1,484268485;0,234568288;1,736569456;1,75791269;0;2,822087656;2,877526165;1,074901219;2,045297516;0,0097453;1,101445524;0,346996626;2,729462492;-0,089594662;0,959613767;-0,263091669;-1,145656645;-1,21517704;-0,13686942;-0,262860027;-0,08300403;-0,272608059;-0,197428261;0,574626216;-1,28203195;-0,801833459;-0,464919898;-0,899216626;-0,37724008;-0,369822864;-0,980733969
171;3,089987462;2,603639459;-1,446974843;8,646169903;4,285326662;8,516644199;1,051268127;3,753681338;-0,021683543;-1,259378239;-0,728746523;0,465595133;0,863064804;0,582666846;-0,098157494;1,039243485;1,971652128;-1,556376706;-0,901784927;1,238660027;0,182458202;-0,218027535;0,550322082;0;1,358718752;2,706770794;0,63960669;0,45992838;-1,036546427;2,692304486;1,081217485;2,644452002;-0,113585763;0,884804355;-0,509981229;-0,967240003;-0,771201344;-0,329959087;-0,183116335;-0,286707655;-0,538234064;-0,118028193;0,226444506;-1,076964279;-0,83512933;-0,044354965;-0,434562303;-0,582519322;-0,298657231;-0,501970376
172;9,599353625;7,236897839;5,268984008;-0,327114508;0,931760811;5,295358099;4,561780222;2,286857221;3,187334259;0,608081072;-0,712567862;0,807920212;1,203897212;3,492957039;-0,095043273;1,406669065;2,272472791;0,301953955;2,508412628;1,383040544;0,260600863;1,471866731;0,105071897;0;2,210689352;2,579849139;2,863990828;1,948256745;1,185454843;-0,983702427;-0,495737724;1,195677957;0,911328819;0,029524156;0,378566673;-0,621202324;-1,133111688;-0,543740763;-0,390252331;0,497032042;-0,893747076;-0,311653994;0,02394847;-0,739863184;0,115403367;-0,320812871;-0,755892451;-0,286382103;-0,816178521;-0,856906444
